1, 0.004681, 642
2, 0.006229, 1119
3, 0.008484, 1624
4, 0.009847, 2107
5, 0.011832, 2598
6, 0.013950, 3097
7, 0.017608, 3588
8, 0.018260, 4089
9, 0.020345, 4567
10, 0.021706, 5074
11, 0.024481, 5565
12, 0.027588, 6057
13, 0.032773, 6544
14, 0.036048, 7040
15, 0.035185, 7536
16, 0.037951, 8027
17, 0.040951, 8525
18, 0.042444, 9014
19, 0.045981, 9506
20, 0.048488, 9999

