[1, x, 10, 35]===[0, 1, 0]===[0.035521]===[5114]
[1, x, 10, 36]===[0, 1, 0]===[0.034402]===[5105]
[1, x, 10, 37]===[0, 1, 0]===[0.033972]===[5134]
[1, x, 10, 38]===[0, 1, 0]===[0.033343]===[5182]
[1, x, 10, 39]===[0, 1, 0]===[0.033954]===[5228]
[1, x, 10, 40]===[1, 0, 0]===[0.039863]===[5114]
[1, x, 10, 41]===[0, 0, 1]===[0.032497]===[5082]
[1, x, 10, 42]===[0, 0, 1]===[0.035041]===[5071]
[1, x, 10, 43]===[0, 1, 0]===[0.037597]===[5147]
[1, x, 10, 44]===[0, 0, 1]===[0.033595]===[5101]
[1, x, 10, 45]===[0, 0, 1]===[0.033759]===[5105]
[1, x, 10, 46]===[0, 0, 1]===[0.035283]===[5124]
[1, x, 10, 47]===[1, 0, 0]===[0.036247]===[5113]
[1, x, 10, 48]===[1, 0, 0]===[0.034262]===[5113]
[1, x, 10, 49]===[1, 0, 0]===[0.033256]===[5120]
[1, x, 10, 50]===[0, 0, 1]===[0.03281]===[5105]
[2, x, 10, 1]===[0, 0, 1]===[0.070519]===[9727]
[2, x, 10, 2]===[0, 0, 1]===[0.070003]===[9664]
[2, x, 10, 3]===[0, 0, 1]===[0.065737]===[9726]
[2, x, 10, 4]===[0, 0, 1]===[0.073638]===[9706]
[2, x, 10, 5]===[0, 1, 0]===[0.073553]===[9665]
[2, x, 10, 6]===[0, 1, 0]===[0.066452]===[9730]
[2, x, 10, 7]===[0, 0, 1]===[0.073827]===[9738]
[2, x, 10, 8]===[0, 0, 1]===[0.070179]===[9644]
[2, x, 10, 9]===[0, 0, 1]===[0.067874]===[9649]
[2, x, 10, 10]===[0, 0, 1]===[0.075226]===[9677]
[2, x, 10, 11]===[0, 1, 0]===[0.069195]===[9800]
[2, x, 10, 12]===[0, 0, 1]===[0.073877]===[9723]
[2, x, 10, 13]===[0, 0, 1]===[0.066091]===[9692]
[2, x, 10, 14]===[0, 0, 1]===[0.067435]===[9652]
[2, x, 10, 15]===[0, 0, 1]===[0.065956]===[9748]
[2, x, 10, 16]===[1, 0, 0]===[0.06859]===[9855]
[2, x, 10, 17]===[0, 1, 0]===[0.065836]===[9686]
[2, x, 10, 18]===[1, 0, 0]===[0.067222]===[9723]
[2, x, 10, 19]===[0, 1, 0]===[0.073655]===[9620]
[2, x, 10, 20]===[1, 0, 0]===[0.066946]===[9777]
[2, x, 10, 21]===[0, 0, 1]===[0.069155]===[9686]
[2, x, 10, 22]===[0, 0, 1]===[0.066886]===[9805]
[2, x, 10, 23]===[0, 0, 1]===[0.071174]===[9731]
[2, x, 10, 24]===[0, 0, 1]===[0.066169]===[9672]
[2, x, 10, 25]===[0, 0, 1]===[0.066717]===[9676]
[2, x, 10, 26]===[1, 0, 0]===[0.066944]===[9681]
[2, x, 10, 27]===[0, 0, 1]===[0.066769]===[9783]
[2, x, 10, 28]===[0, 0, 1]===[0.066715]===[9715]
[2, x, 10, 29]===[0, 0, 1]===[0.06812]===[9630]
[2, x, 10, 30]===[0, 0, 1]===[0.073584]===[9734]
[2, x, 10, 31]===[1, 0, 0]===[0.068728]===[9770]
[2, x, 10, 32]===[0, 1, 0]===[0.073833]===[9687]
[2, x, 10, 33]===[0, 0, 1]===[0.067737]===[9990]
[2, x, 10, 34]===[0, 0, 1]===[0.069304]===[9660]
[2, x, 10, 35]===[1, 0, 0]===[0.077232]===[9910]
[2, x, 10, 36]===[0, 0, 1]===[0.075575]===[9730]
[2, x, 10, 37]===[0, 0, 1]===[0.076108]===[9763]
[2, x, 10, 38]===[0, 0, 1]===[0.06972]===[9675]
[2, x, 10, 39]===[0, 0, 1]===[0.066929]===[9659]
[2, x, 10, 40]===[1, 0, 0]===[0.068306]===[9816]
[2, x, 10, 41]===[0, 0, 1]===[0.06596]===[9714]
[2, x, 10, 42]===[0, 0, 1]===[0.067153]===[9800]
[2, x, 10, 43]===[0, 0, 1]===[0.065907]===[9705]
[2, x, 10, 44]===[1, 0, 0]===[0.076488]===[9815]
[2, x, 10, 45]===[0, 1, 0]===[0.069685]===[9742]
[2, x, 10, 46]===[0, 0, 1]===[0.072887]===[9675]
[2, x, 10, 47]===[0, 1, 0]===[0.067007]===[9773]
[2, x, 10, 48]===[0, 0, 1]===[0.066759]===[9674]
[2, x, 10, 49]===[0, 1, 0]===[0.068874]===[9722]
[2, x, 10, 50]===[0, 0, 1]===[0.068505]===[9734]
[3, x, 10, 1]===[0, 0, 1]===[0.113709]===[14329]
[3, x, 10, 2]===[0, 0, 1]===[0.106022]===[14287]
[3, x, 10, 3]===[1, 0, 0]===[0.106977]===[14466]
[3, x, 10, 4]===[1, 0, 0]===[0.110715]===[14333]
[3, x, 10, 5]===[0, 1, 0]===[0.109631]===[14355]
[3, x, 10, 6]===[0, 1, 0]===[0.111349]===[14472]
[3, x, 10, 7]===[0, 1, 0]===[0.103946]===[14301]
[3, x, 10, 8]===[0, 0, 1]===[0.104587]===[14430]
[3, x, 10, 9]===[1, 0, 0]===[0.106604]===[14332]
[3, x, 10, 10]===[0, 0, 1]===[0.104606]===[14239]
[3, x, 10, 11]===[1, 0, 0]===[0.111097]===[14338]
[3, x, 10, 12]===[0, 1, 0]===[0.104905]===[14367]
[3, x, 10, 13]===[0, 1, 0]===[0.104495]===[14345]
[3, x, 10, 14]===[0, 0, 1]===[0.114292]===[14339]
[3, x, 10, 15]===[0, 0, 1]===[0.108998]===[14272]
[3, x, 10, 16]===[1, 0, 0]===[0.105432]===[14426]
[3, x, 10, 17]===[0, 1, 0]===[0.112398]===[14344]
[3, x, 10, 18]===[0, 0, 1]===[0.106633]===[14338]
[3, x, 10, 19]===[0, 0, 1]===[0.116491]===[14351]
[3, x, 10, 20]===[1, 0, 0]===[0.107161]===[14498]
[3, x, 10, 21]===[0, 0, 1]===[0.10659]===[14345]
[3, x, 10, 22]===[0, 1, 0]===[0.105956]===[14475]
[3, x, 10, 23]===[0, 0, 1]===[0.113329]===[14338]
[3, x, 10, 24]===[0, 0, 1]===[0.103851]===[14329]
[3, x, 10, 25]===[0, 1, 0]===[0.113161]===[14418]
[3, x, 10, 26]===[0, 1, 0]===[0.109071]===[14362]
[3, x, 10, 27]===[0, 0, 1]===[0.112739]===[14184]
[3, x, 10, 28]===[0, 1, 0]===[0.10967]===[14502]
[3, x, 10, 29]===[0, 1, 0]===[0.105802]===[14534]
[3, x, 10, 30]===[0, 0, 1]===[0.105285]===[14304]
[3, x, 10, 31]===[0, 0, 1]===[0.105179]===[14358]
[3, x, 10, 32]===[1, 0, 0]===[0.110224]===[14350]
[3, x, 10, 33]===[1, 0, 0]===[0.106885]===[14568]
[3, x, 10, 34]===[0, 1, 0]===[0.11268]===[14397]
[3, x, 10, 35]===[0, 1, 0]===[0.115276]===[14563]
[3, x, 10, 36]===[0, 1, 0]===[0.111409]===[14438]
[3, x, 10, 37]===[0, 1, 0]===[0.108515]===[14550]
[3, x, 10, 38]===[0, 0, 1]===[0.104145]===[14311]
[3, x, 10, 39]===[1, 0, 0]===[0.110858]===[14349]
[3, x, 10, 40]===[0, 1, 0]===[0.105332]===[14330]
[3, x, 10, 41]===[0, 0, 1]===[0.105464]===[14417]
[3, x, 10, 42]===[0, 0, 1]===[0.118354]===[14313]
[3, x, 10, 43]===[1, 0, 0]===[0.106975]===[14478]
[3, x, 10, 44]===[0, 0, 1]===[0.114589]===[14358]
[3, x, 10, 45]===[0, 1, 0]===[0.112504]===[14329]
[3, x, 10, 46]===[1, 0, 0]===[0.111594]===[14461]
[3, x, 10, 47]===[0, 0, 1]===[0.10538]===[14321]
[3, x, 10, 48]===[0, 0, 1]===[0.111293]===[14280]
[3, x, 10, 49]===[1, 0, 0]===[0.107584]===[14339]
[3, x, 10, 50]===[0, 1, 0]===[0.109887]===[14343]
[4, x, 10, 1]===[0, 0, 1]===[0.153045]===[18924]
[4, x, 10, 2]===[0, 0, 1]===[0.145601]===[19015]
[4, x, 10, 3]===[0, 0, 1]===[0.150394]===[18943]
[4, x, 10, 4]===[0, 0, 1]===[0.151037]===[19093]
[4, x, 10, 5]===[0, 0, 1]===[0.152731]===[19097]
[4, x, 10, 6]===[1, 0, 0]===[0.150854]===[18839]
[4, x, 10, 7]===[0, 0, 1]===[0.144514]===[18944]
[4, x, 10, 8]===[0, 0, 1]===[0.147342]===[18866]
[4, x, 10, 9]===[0, 0, 1]===[0.147816]===[18979]
[4, x, 10, 10]===[0, 1, 0]===[0.144781]===[18989]
[4, x, 10, 11]===[0, 0, 1]===[0.14562]===[18924]
[4, x, 10, 12]===[1, 0, 0]===[0.150319]===[18973]
[4, x, 10, 13]===[0, 0, 1]===[0.147536]===[19005]
[4, x, 10, 14]===[0, 0, 1]===[0.144415]===[18897]
[4, x, 10, 15]===[0, 0, 1]===[0.151847]===[18863]
[4, x, 10, 16]===[0, 0, 1]===[0.156478]===[18930]
[4, x, 10, 17]===[1, 0, 0]===[0.151435]===[18843]
[4, x, 10, 18]===[0, 0, 1]===[0.156097]===[18839]
[4, x, 10, 19]===[0, 0, 1]===[0.145979]===[19013]
[4, x, 10, 20]===[0, 0, 1]===[0.159002]===[18888]
[4, x, 10, 21]===[0, 0, 1]===[0.153663]===[18914]
[4, x, 10, 22]===[0, 0, 1]===[0.150412]===[19012]
[4, x, 10, 23]===[0, 0, 1]===[0.145568]===[19017]
[4, x, 10, 24]===[0, 1, 0]===[0.160143]===[19033]
[4, x, 10, 25]===[0, 0, 1]===[0.151655]===[19014]
[4, x, 10, 26]===[0, 1, 0]===[0.150891]===[19051]
[4, x, 10, 27]===[0, 0, 1]===[0.159854]===[18952]
[4, x, 10, 28]===[0, 0, 1]===[0.152883]===[18962]
[4, x, 10, 29]===[0, 0, 1]===[0.15484]===[18924]
[4, x, 10, 30]===[0, 1, 0]===[0.155037]===[19240]
[4, x, 10, 31]===[0, 0, 1]===[0.159595]===[18947]
[4, x, 10, 32]===[0, 1, 0]===[0.154366]===[18830]
[4, x, 10, 33]===[0, 0, 1]===[0.154435]===[18916]
[4, x, 10, 34]===[0, 0, 1]===[0.149909]===[19012]
[4, x, 10, 35]===[0, 0, 1]===[0.151434]===[19232]
[4, x, 10, 36]===[1, 0, 0]===[0.152219]===[19099]
[4, x, 10, 37]===[0, 0, 1]===[0.157892]===[18950]
[4, x, 10, 38]===[1, 0, 0]===[0.151318]===[18881]
[4, x, 10, 39]===[0, 0, 1]===[0.151507]===[18973]
[4, x, 10, 40]===[0, 0, 1]===[0.155014]===[19082]
[4, x, 10, 41]===[0, 0, 1]===[0.152326]===[18905]
[4, x, 10, 42]===[0, 0, 1]===[0.152809]===[19106]
[4, x, 10, 43]===[0, 0, 1]===[0.14859]===[19018]
[4, x, 10, 44]===[1, 0, 0]===[0.155202]===[19137]
[4, x, 10, 45]===[1, 0, 0]===[0.146829]===[18842]
[4, x, 10, 46]===[0, 1, 0]===[0.149719]===[18896]
[4, x, 10, 47]===[1, 0, 0]===[0.154798]===[18950]
[4, x, 10, 48]===[1, 0, 0]===[0.158912]===[19108]
[4, x, 10, 49]===[0, 0, 1]===[0.147825]===[18918]
[4, x, 10, 50]===[1, 0, 0]===[0.147293]===[18896]
[5, x, 10, 1]===[0, 0, 1]===[0.204118]===[23572]
[5, x, 10, 2]===[0, 1, 0]===[0.18738]===[23588]
[5, x, 10, 3]===[0, 0, 1]===[0.18803]===[23635]
[5, x, 10, 4]===[1, 0, 0]===[0.189392]===[23499]
[5, x, 10, 5]===[0, 0, 1]===[0.191501]===[23657]
[5, x, 10, 6]===[0, 1, 0]===[0.18941]===[23719]
[5, x, 10, 7]===[0, 0, 1]===[0.189654]===[23526]
[5, x, 10, 8]===[0, 0, 1]===[0.187358]===[23561]
[5, x, 10, 9]===[0, 0, 1]===[0.190463]===[23568]
[5, x, 10, 10]===[0, 0, 1]===[0.199788]===[23646]
[5, x, 10, 11]===[0, 0, 1]===[0.190575]===[23642]
[5, x, 10, 12]===[0, 0, 1]===[0.197179]===[23902]
[5, x, 10, 13]===[0, 1, 0]===[0.189269]===[23566]
[5, x, 10, 14]===[0, 0, 1]===[0.195193]===[23572]
[5, x, 10, 15]===[0, 1, 0]===[0.188575]===[23586]
[5, x, 10, 16]===[0, 1, 0]===[0.188984]===[23565]
[5, x, 10, 17]===[1, 0, 0]===[0.205032]===[23561]
[5, x, 10, 18]===[0, 0, 1]===[0.187413]===[23667]
[5, x, 10, 19]===[0, 0, 1]===[0.187632]===[23795]
[5, x, 10, 20]===[1, 0, 0]===[0.201331]===[23577]
[5, x, 10, 21]===[1, 0, 0]===[0.191904]===[23775]
[5, x, 10, 22]===[0, 0, 1]===[0.190778]===[23465]
[5, x, 10, 23]===[0, 1, 0]===[0.198339]===[23499]
[5, x, 10, 24]===[0, 1, 0]===[0.201654]===[23610]
[5, x, 10, 25]===[0, 0, 1]===[0.192124]===[23513]
[5, x, 10, 26]===[1, 0, 0]===[0.190238]===[23638]
[5, x, 10, 27]===[0, 0, 1]===[0.19505]===[23583]
[5, x, 10, 28]===[0, 1, 0]===[0.191539]===[23528]
[5, x, 10, 29]===[0, 0, 1]===[0.184566]===[23572]
[5, x, 10, 30]===[0, 0, 1]===[0.185908]===[23572]
[5, x, 10, 31]===[0, 0, 1]===[0.195732]===[23629]
[5, x, 10, 32]===[0, 1, 0]===[0.191067]===[23464]
[5, x, 10, 33]===[0, 1, 0]===[0.188734]===[23520]
[5, x, 10, 34]===[0, 1, 0]===[0.196193]===[23557]
[5, x, 10, 35]===[0, 0, 1]===[0.198177]===[23473]
[5, x, 10, 36]===[0, 0, 1]===[0.192389]===[23564]
[5, x, 10, 37]===[0, 1, 0]===[0.185499]===[23602]
[5, x, 10, 38]===[1, 0, 0]===[0.19734]===[23546]
[5, x, 10, 39]===[0, 1, 0]===[0.184599]===[23714]
[5, x, 10, 40]===[1, 0, 0]===[0.196309]===[23658]
[5, x, 10, 41]===[1, 0, 0]===[0.18853]===[23748]
[5, x, 10, 42]===[0, 1, 0]===[0.185764]===[23627]
[5, x, 10, 43]===[0, 1, 0]===[0.18939]===[23645]
[5, x, 10, 44]===[0, 1, 0]===[0.188253]===[23655]
[5, x, 10, 45]===[0, 0, 1]===[0.185328]===[23483]
[5, x, 10, 46]===[1, 0, 0]===[0.188579]===[23510]
[5, x, 10, 47]===[1, 0, 0]===[0.190155]===[23531]
[5, x, 10, 48]===[0, 1, 0]===[0.186644]===[23522]
[5, x, 10, 49]===[0, 0, 1]===[0.192231]===[23636]
[5, x, 10, 50]===[1, 0, 0]===[0.190221]===[23567]
[6, x, 10, 1]===[0, 0, 1]===[0.231962]===[28160]
[6, x, 10, 2]===[0, 0, 1]===[0.236999]===[28299]
[6, x, 10, 3]===[0, 0, 1]===[0.23024]===[28116]
[6, x, 10, 4]===[0, 0, 1]===[0.223252]===[28315]
[6, x, 10, 5]===[0, 0, 1]===[0.228011]===[28194]
[6, x, 10, 6]===[0, 0, 1]===[0.231717]===[28269]
[6, x, 10, 7]===[0, 0, 1]===[0.224739]===[28199]
[6, x, 10, 8]===[0, 1, 0]===[0.220468]===[28141]
[6, x, 10, 9]===[0, 0, 1]===[0.228675]===[28115]
[6, x, 10, 10]===[0, 0, 1]===[0.233092]===[28210]
[6, x, 10, 11]===[0, 1, 0]===[0.236921]===[28078]
[6, x, 10, 12]===[0, 0, 1]===[0.234056]===[28306]
[6, x, 10, 13]===[1, 0, 0]===[0.23236]===[28597]
[6, x, 10, 14]===[0, 1, 0]===[0.229703]===[28474]
[6, x, 10, 15]===[0, 0, 1]===[0.231455]===[28222]
[6, x, 10, 16]===[0, 1, 0]===[0.275775]===[28190]
[6, x, 10, 17]===[1, 0, 0]===[0.230261]===[28255]
[6, x, 10, 18]===[0, 1, 0]===[0.230726]===[28289]
[6, x, 10, 19]===[1, 0, 0]===[0.232458]===[28377]
[6, x, 10, 20]===[1, 0, 0]===[0.231916]===[28183]
[6, x, 10, 21]===[0, 0, 1]===[0.225977]===[28393]
[6, x, 10, 22]===[0, 0, 1]===[0.23163]===[28463]
[6, x, 10, 23]===[0, 0, 1]===[0.232725]===[28232]
[6, x, 10, 24]===[0, 0, 1]===[0.22582]===[28242]
[6, x, 10, 25]===[0, 0, 1]===[0.225486]===[28098]
[6, x, 10, 26]===[0, 0, 1]===[0.234845]===[28123]
[6, x, 10, 27]===[0, 0, 1]===[0.226973]===[28116]
[6, x, 10, 28]===[0, 1, 0]===[0.233698]===[28190]
[6, x, 10, 29]===[1, 0, 0]===[0.236228]===[28146]
[6, x, 10, 30]===[0, 0, 1]===[0.236778]===[28221]
[6, x, 10, 31]===[0, 0, 1]===[0.230526]===[28345]
[6, x, 10, 32]===[0, 0, 1]===[0.228793]===[28237]
[6, x, 10, 33]===[0, 0, 1]===[0.235624]===[28268]
[6, x, 10, 34]===[0, 0, 1]===[0.228287]===[28260]
[6, x, 10, 35]===[0, 0, 1]===[0.23578]===[28474]
[6, x, 10, 36]===[0, 0, 1]===[0.226408]===[28244]
[6, x, 10, 37]===[0, 0, 1]===[0.240255]===[28122]
[6, x, 10, 38]===[0, 1, 0]===[0.233156]===[28253]
[6, x, 10, 39]===[1, 0, 0]===[0.23287]===[28316]
[6, x, 10, 40]===[1, 0, 0]===[0.237002]===[28383]
[6, x, 10, 41]===[0, 0, 1]===[0.240582]===[28252]
[6, x, 10, 42]===[0, 0, 1]===[0.22727]===[28335]
[6, x, 10, 43]===[0, 0, 1]===[0.23944]===[28189]
[6, x, 10, 44]===[0, 1, 0]===[0.233802]===[28070]
[6, x, 10, 45]===[0, 0, 1]===[0.23108]===[28282]
[6, x, 10, 46]===[0, 1, 0]===[0.240611]===[28074]
[6, x, 10, 47]===[0, 1, 0]===[0.235138]===[28256]
[6, x, 10, 48]===[0, 1, 0]===[0.235539]===[28301]
[6, x, 10, 49]===[0, 0, 1]===[0.235053]===[28061]
[6, x, 10, 50]===[0, 0, 1]===[0.243124]===[28123]
[7, x, 10, 1]===[0, 0, 1]===[0.288926]===[32939]
[7, x, 10, 2]===[0, 1, 0]===[0.275283]===[32914]
[7, x, 10, 3]===[0, 0, 1]===[0.264488]===[32731]
[7, x, 10, 4]===[0, 0, 1]===[0.27311]===[32885]
[7, x, 10, 5]===[0, 1, 0]===[0.263094]===[32650]
[7, x, 10, 6]===[0, 0, 1]===[0.26754]===[32921]
[7, x, 10, 7]===[0, 0, 1]===[0.28047]===[32912]
[7, x, 10, 8]===[0, 0, 1]===[0.274524]===[32798]
[7, x, 10, 9]===[0, 0, 1]===[0.279968]===[32798]
[7, x, 10, 10]===[0, 0, 1]===[0.270102]===[32761]
[7, x, 10, 11]===[0, 0, 1]===[0.26997]===[32772]
[7, x, 10, 12]===[0, 0, 1]===[0.266083]===[32991]
[7, x, 10, 13]===[0, 1, 0]===[0.275699]===[32820]
[7, x, 10, 14]===[0, 1, 0]===[0.275086]===[32776]
[7, x, 10, 15]===[0, 1, 0]===[0.274152]===[32893]
[7, x, 10, 16]===[0, 0, 1]===[0.270794]===[32982]
[7, x, 10, 17]===[0, 1, 0]===[0.274604]===[32680]
[7, x, 10, 18]===[0, 1, 0]===[0.275397]===[32968]
[7, x, 10, 19]===[0, 1, 0]===[0.277874]===[32852]
[7, x, 10, 20]===[1, 0, 0]===[0.277485]===[32863]
[7, x, 10, 21]===[0, 0, 1]===[0.269776]===[32978]
[7, x, 10, 22]===[1, 0, 0]===[0.274152]===[32907]
[7, x, 10, 23]===[1, 0, 0]===[0.276744]===[33336]
[7, x, 10, 24]===[0, 0, 1]===[0.274102]===[32826]
[7, x, 10, 25]===[0, 0, 1]===[0.280984]===[32761]
[7, x, 10, 26]===[0, 0, 1]===[0.287576]===[32630]
[7, x, 10, 27]===[1, 0, 0]===[0.287176]===[32998]
[7, x, 10, 28]===[0, 0, 1]===[0.271446]===[32841]
[7, x, 10, 29]===[0, 0, 1]===[0.270143]===[32691]
[7, x, 10, 30]===[0, 0, 1]===[0.271963]===[32769]
[7, x, 10, 31]===[0, 0, 1]===[0.273593]===[32652]
[7, x, 10, 32]===[0, 0, 1]===[0.277939]===[32805]
[7, x, 10, 33]===[0, 0, 1]===[0.279082]===[32805]
[7, x, 10, 34]===[1, 0, 0]===[0.274325]===[32819]
[7, x, 10, 35]===[0, 0, 1]===[0.276325]===[32689]
[7, x, 10, 36]===[0, 1, 0]===[0.288309]===[32834]
[7, x, 10, 37]===[0, 1, 0]===[0.272588]===[32986]
[7, x, 10, 38]===[0, 0, 1]===[0.272635]===[32801]
[7, x, 10, 39]===[0, 0, 1]===[0.271828]===[32841]
[7, x, 10, 40]===[0, 0, 1]===[0.274053]===[32878]
[7, x, 10, 41]===[0, 0, 1]===[0.274426]===[33052]
[7, x, 10, 42]===[0, 1, 0]===[0.27341]===[32800]
[7, x, 10, 43]===[0, 0, 1]===[0.275297]===[33139]
[7, x, 10, 44]===[1, 0, 0]===[0.277329]===[32976]
[7, x, 10, 45]===[0, 0, 1]===[0.275103]===[32883]
[7, x, 10, 46]===[1, 0, 0]===[0.271523]===[32733]
[7, x, 10, 47]===[0, 0, 1]===[0.269964]===[32746]
[7, x, 10, 48]===[0, 0, 1]===[0.277975]===[32978]
[7, x, 10, 49]===[0, 0, 1]===[0.279754]===[32940]
[7, x, 10, 50]===[1, 0, 0]===[0.271068]===[32799]
[8, x, 10, 1]===[0, 0, 1]===[0.332329]===[37388]
[8, x, 10, 2]===[0, 1, 0]===[0.317632]===[37155]
[8, x, 10, 3]===[1, 0, 0]===[0.306849]===[37887]
[8, x, 10, 4]===[0, 0, 1]===[0.307689]===[37478]
[8, x, 10, 5]===[0, 1, 0]===[0.313226]===[37640]
[8, x, 10, 6]===[0, 0, 1]===[0.307824]===[37158]
[8, x, 10, 7]===[1, 0, 0]===[0.311248]===[37572]
[8, x, 10, 8]===[0, 0, 1]===[0.314286]===[37375]
[8, x, 10, 9]===[1, 0, 0]===[0.311566]===[37562]
[8, x, 10, 10]===[0, 0, 1]===[0.324307]===[37527]
[8, x, 10, 11]===[0, 0, 1]===[0.311464]===[37407]
[8, x, 10, 12]===[0, 0, 1]===[0.324212]===[37574]
[8, x, 10, 13]===[1, 0, 0]===[0.327288]===[37479]
[8, x, 10, 14]===[1, 0, 0]===[0.317897]===[37514]
[8, x, 10, 15]===[0, 0, 1]===[0.318397]===[37437]
[8, x, 10, 16]===[1, 0, 0]===[0.328359]===[37712]
[8, x, 10, 17]===[1, 0, 0]===[0.316299]===[37586]
[8, x, 10, 18]===[0, 1, 0]===[0.315115]===[37557]
[8, x, 10, 19]===[0, 1, 0]===[0.319242]===[37292]
[8, x, 10, 20]===[0, 0, 1]===[0.319601]===[37396]
[8, x, 10, 21]===[0, 0, 1]===[0.320199]===[37483]
[8, x, 10, 22]===[0, 1, 0]===[0.312738]===[37582]
[8, x, 10, 23]===[0, 0, 1]===[0.317424]===[37326]
[8, x, 10, 24]===[1, 0, 0]===[0.321376]===[37230]
[8, x, 10, 25]===[0, 0, 1]===[0.321076]===[37299]
[8, x, 10, 26]===[0, 0, 1]===[0.320794]===[37162]
[8, x, 10, 27]===[0, 0, 1]===[0.327214]===[37401]
[8, x, 10, 28]===[0, 0, 1]===[0.320356]===[37307]
[8, x, 10, 29]===[0, 0, 1]===[0.320448]===[37502]
[8, x, 10, 30]===[1, 0, 0]===[0.322884]===[37499]
[8, x, 10, 31]===[0, 0, 1]===[0.311156]===[37201]
[8, x, 10, 32]===[0, 1, 0]===[0.312486]===[37398]
[8, x, 10, 33]===[1, 0, 0]===[0.322559]===[37321]
[8, x, 10, 34]===[0, 0, 1]===[0.323589]===[37230]
[8, x, 10, 35]===[0, 1, 0]===[0.323291]===[37284]
[8, x, 10, 36]===[0, 1, 0]===[0.326103]===[37254]
[8, x, 10, 37]===[0, 0, 1]===[0.326614]===[37543]
[8, x, 10, 38]===[0, 0, 1]===[0.321145]===[37421]
[8, x, 10, 39]===[0, 0, 1]===[0.3147]===[37565]
[8, x, 10, 40]===[1, 0, 0]===[0.323787]===[37230]
[8, x, 10, 41]===[0, 0, 1]===[0.322493]===[37366]
[8, x, 10, 42]===[0, 0, 1]===[0.324685]===[37304]
[8, x, 10, 43]===[0, 0, 1]===[0.325273]===[37387]
[8, x, 10, 44]===[0, 0, 1]===[0.322218]===[37399]
[8, x, 10, 45]===[0, 0, 1]===[0.319362]===[37509]
[8, x, 10, 46]===[1, 0, 0]===[0.322705]===[37565]
[8, x, 10, 47]===[0, 0, 1]===[0.319228]===[37309]
[8, x, 10, 48]===[0, 0, 1]===[0.313439]===[37253]
[8, x, 10, 49]===[0, 0, 1]===[0.316375]===[37316]
[8, x, 10, 50]===[0, 0, 1]===[0.326618]===[37445]
[9, x, 10, 1]===[0, 0, 1]===[0.359515]===[42046]
[9, x, 10, 2]===[0, 0, 1]===[0.348459]===[42078]
[9, x, 10, 3]===[0, 1, 0]===[0.353607]===[42110]
[9, x, 10, 4]===[0, 0, 1]===[0.345995]===[42290]
[9, x, 10, 5]===[0, 0, 1]===[0.350878]===[41986]
[9, x, 10, 6]===[0, 0, 1]===[0.349375]===[42018]
[9, x, 10, 7]===[0, 0, 1]===[0.354163]===[42160]
[9, x, 10, 8]===[1, 0, 0]===[0.353539]===[42279]
[9, x, 10, 9]===[1, 0, 0]===[0.362054]===[42356]
[9, x, 10, 10]===[1, 0, 0]===[0.35329]===[42054]
[9, x, 10, 11]===[0, 0, 1]===[0.363027]===[42130]
